--- TABLA: PERSONA ---
dni|nombre|apellido|edad|nacionalidad
PAG-000108|SIN-000108|4321.1|2024-10-10|LIQUIDADO
PAG-000109|SIN-000109|4410.77|2024-12-04|LIQUIDADO
PAG-000110|SIN-000110|545.6|2024-01-28|LIQUIDADO
PAG-000111|SIN-000111|3974.38|2024-08-23|LIQUIDADO
PAG-000112|SIN-000112|2382.5|2024-09-12|LIQUIDADO
PAG-000113|SIN-000113|3580.4|2024-09-01|LIQUIDADO
PAG-000114|SIN-000114|353.35|2024-04-01|LIQUIDADO
PAG-000115|SIN-000115|2879.99|2024-05-24|LIQUIDADO
PAG-000116|SIN-000116|923.61|2024-03-25|LIQUIDADO
PAG-000117|SIN-000117|2881.73|2024-04-24|LIQUIDADO
PAG-000118|SIN-000118|2575.81|2024-08-30|LIQUIDADO
PAG-000119|SIN-000119|3722.13|2023-11-25|LIQUIDADO
PAG-000120|SIN-000120|1545.99|2023-12-04|LIQUIDADO
PAG-000121|SIN-000121|1441.37|2024-10-03|LIQUIDADO
PAG-000122|SIN-000122|4034.96|2024-10-22|LIQUIDADO
PAG-000123|SIN-000123|3200.09|2024-09-20|LIQUIDADO
PAG-000124|SIN-000124|3174.74|2024-11-05|LIQUIDADO
PAG-000125|SIN-000125|1896.88|2023-07-06|LIQUIDADO
PAG-000126|SIN-000126|1561.75|2023-05-14|LIQUIDADO
PAG-000127|SIN-000127|3346.23|2023-06-01|LIQUIDADO
PAG-000128|SIN-000128|2614.99|2024-04-14|LIQUIDADO
PAG-000129|SIN-000129|2742.09|2024-03-19|LIQUIDADO
PAG-000130|SIN-000130|2213.97|2024-04-13|LIQUIDADO
PAG-000131|SIN-000131|2656.02|2024-03-26|LIQUIDADO
PAG-000132|SIN-000132|2470.14|2024-04-01|LIQUIDADO
PAG-000133|SIN-000133|3179.27|2024-06-18|LIQUIDADO
PAG-000134|SIN-000134|3711.71|2024-05-12|LIQUIDADO
PAG-000135|SIN-000135|1353.22|2023-04-21|LIQUIDADO
PAG-000136|SIN-000136|2535.71|2024-06-28|LIQUIDADO
PAG-000137|SIN-000137|4471.62|2024-08-12|LIQUIDADO
PAG-000138|SIN-000138|3826.75|2023-04-22|LIQUIDADO
PAG-000139|SIN-000139|2523.81|2023-11-17|LIQUIDADO
PAG-000140|SIN-000140|4027.75|2023-10-28|LIQUIDADO
PAG-000141|SIN-000141|3506.38|2023-09-06|LIQUIDADO
PAG-000142|SIN-000142|1543.52|2023-10-13|LIQUIDADO
PAG-000143|SIN-000143|1949.91|2024-02-18|LIQUIDADO
PAG-000144|SIN-000144|615.75|2024-03-26|LIQUIDADO
PAG-000145|SIN-000145|2386.48|2023-12-28|LIQUIDADO
PAG-000146|SIN-000146|169.85|2023-04-28|LIQUIDADO
PAG-000147|SIN-000147|3650.46|2023-06-06|LIQUIDADO
PAG-000148|SIN-000148|1967.1|2024-01-18|LIQUIDADO
PAG-000149|SIN-000149|998.37|2024-10-27|LIQUIDADO
PAG-000150|SIN-000150|2801.58|2024-11-24|LIQUIDADO
PAG-000151|SIN-000151|4082.31|2024-12-09|LIQUIDADO
PAG-000152|SIN-000152|2811.04|2023-09-23|LIQUIDADO
PAG-000153|SIN-000153|4406.18|2023-10-07|LIQUIDADO
PAG-000154|SIN-000154|492.13|2023-07-31|LIQUIDADO
PAG-000155|SIN-000155|2840.24|2023-06-30|LIQUIDADO
PAG-000156|SIN-000156|374.63|2023-07-09|LIQUIDADO
PAG-000157|SIN-000157|723.23|2023-05-19|LIQUIDADO
PAG-000158|SIN-000158|684.61|2024-12-08|LIQUIDADO
PAG-000159|SIN-000159|1520.63|2024-10-30|LIQUIDADO
PAG-000160|SIN-000160|2936.68|2024-11-14|LIQUIDADO
PAG-000161|SIN-000161|2056.55|2023-08-27|LIQUIDADO
PAG-000162|SIN-000162|789.79|2023-08-18|LIQUIDADO
PAG-000163|SIN-000163|3697.1|2023-08-19|LIQUIDADO
PAG-000164|SIN-000164|3901.77|2024-10-18|LIQUIDADO
PAG-000165|SIN-000165|1321.57|2024-11-04|LIQUIDADO
PAG-000166|SIN-000166|3922.65|2024-11-27|LIQUIDADO
PAG-000167|SIN-000167|1705.76|2024-04-08|LIQUIDADO
PAG-000168|SIN-000168|4337.47|2024-05-27|LIQUIDADO
PAG-000169|SIN-000169|3924.81|2024-05-20|LIQUIDADO
PAG-000170|SIN-000170|3269.46|2024-01-25|LIQUIDADO
PAG-000171|SIN-000171|1103.56|2023-12-30|LIQUIDADO
PAG-000172|SIN-000172|3672.61|2023-03-15|LIQUIDADO
PAG-000173|SIN-000173|4237.19|2023-10-09|LIQUIDADO
PAG-000174|SIN-000174|4106.43|2023-10-08|LIQUIDADO
PAG-000175|SIN-000175|3018.17|2024-06-06|LIQUIDADO
PAG-000176|SIN-000176|878.25|2024-07-05|LIQUIDADO
PAG-000177|SIN-000177|1495.11|2024-05-20|LIQUIDADO
PAG-000178|SIN-000178|683.44|2024-01-30|LIQUIDADO
PAG-000179|SIN-000179|3846.31|2024-02-24|LIQUIDADO
PAG-000180|SIN-000180|3173.34|2024-02-26|LIQUIDADO
PAG-000181|SIN-000181|2377.45|2024-01-31|LIQUIDADO
PAG-000182|SIN-000182|1278.07|2024-01-28|LIQUIDADO
PAG-000183|SIN-000183|3575.32|2024-02-08|LIQUIDADO
PAG-000184|SIN-000184|3193.54|2024-02-01|LIQUIDADO
PAG-000185|SIN-000185|4180.59|2024-09-25|LIQUIDADO
PAG-000186|SIN-000186|2979.57|2024-07-09|LIQUIDADO
PAG-000187|SIN-000187|4117.87|2024-08-05|LIQUIDADO
PAG-000188|SIN-000188|3298.96|2024-07-08|LIQUIDADO
PAG-000189|SIN-000189|1706.38|2024-09-02|LIQUIDADO
PAG-000190|SIN-000190|1645.92|2024-09-30|LIQUIDADO
PAG-000191|SIN-000191|3849.14|2023-05-23|LIQUIDADO
PAG-000192|SIN-000192|3195.65|2023-04-24|LIQUIDADO
PAG-000193|SIN-000193|2920.89|2023-04-12|LIQUIDADO
PAG-000194|SIN-000194|521.87|2023-04-13|LIQUIDADO
PAG-000195|SIN-000195|707.62|2023-05-08|LIQUIDADO
PAG-000196|SIN-000196|2706.78|2024-06-28|LIQUIDADO
PAG-000197|SIN-000197|3202.54|2024-09-11|LIQUIDADO
PAG-000198|SIN-000198|1678.53|2024-10-07|LIQUIDADO
PAG-000199|SIN-000199|4375.92|2024-07-30|LIQUIDADO
PAG-000200|SIN-000200|2683.51|2024-04-19|LIQUIDADO
PAG-000201|SIN-000201|1917.83|2024-03-26|LIQUIDADO
PAG-000202|SIN-000202|3728.61|2024-03-02|LIQUIDADO
PAG-000203|SIN-000203|2448.92|2024-05-11|LIQUIDADO
PAG-000204|SIN-000204|2259.7|2024-06-29|LIQUIDADO
PAG-000205|SIN-000205|2194.0|2024-05-21|LIQUIDADO
PAG-000206|SIN-000206|4334.77|2023-09-06|LIQUIDADO
PAG-000207|SIN-000207|181.74|2023-08-03|LIQUIDADO
PAG-000208|SIN-000208|3738.22|2023-02-08|LIQUIDADO
PAG-000209|SIN-000209|1486.52|2025-01-22|LIQUIDADO
PAG-000210|SIN-000210|2304.69|2024-11-26|LIQUIDADO
PAG-000211|SIN-000211|3093.13|2024-05-25|LIQUIDADO
PAG-000212|SIN-000212|4471.34|2024-04-14|LIQUIDADO
PAG-000213|SIN-000213|3646.38|2024-03-21|LIQUIDADO
PAG-000214|SIN-000214|4242.77|2024-09-03|LIQUIDADO
PAG-000215|SIN-000215|3268.36|2023-08-16|LIQUIDADO
PAG-000216|SIN-000216|2035.98|2023-09-18|LIQUIDADO
PAG-000217|SIN-000217|3476.19|2024-03-24|LIQUIDADO
PAG-000218|SIN-000218|2087.94|2024-01-17|LIQUIDADO
PAG-000219|SIN-000219|3753.01|2023-12-12|LIQUIDADO
PAG-000220|SIN-000220|2661.04|2023-12-29|LIQUIDADO
PAG-000221|SIN-000221|4177.38|2024-01-07|LIQUIDADO
PAG-000222|SIN-000222|3841.92|2024-11-21|LIQUIDADO
PAG-000223|SIN-000223|2911.22|2024-10-21|LIQUIDADO
PAG-000224|SIN-000224|312.28|2024-07-20|LIQUIDADO
PAG-000225|SIN-000225|3549.25|2024-07-02|LIQUIDADO
PAG-000226|SIN-000226|3004.77|2023-11-01|LIQUIDADO
PAG-000227|SIN-000227|1239.54|2023-07-22|LIQUIDADO
PAG-000228|SIN-000228|1975.98|2023-07-18|LIQUIDADO
PAG-000229|SIN-000229|3677.98|2023-06-14|LIQUIDADO
PAG-000230|SIN-000230|1824.34|2024-06-10|LIQUIDADO
PAG-000231|SIN-000231|2845.42|2024-06-11|LIQUIDADO
PAG-000232|SIN-000232|1121.75|2024-03-03|LIQUIDADO
PAG-000233|SIN-000233|1384.72|2024-03-02|LIQUIDADO
PAG-000234|SIN-000234|3133.25|2023-08-26|LIQUIDADO
PAG-000235|SIN-000235|3566.72|2023-08-11|LIQUIDADO
PAG-000236|SIN-000236|2735.15|2023-03-16|LIQUIDADO
PAG-000237|SIN-000237|4153.15|2024-04-06|LIQUIDADO
PAG-000238|SIN-000238|3742.18|2024-04-03|LIQUIDADO
PAG-000239|SIN-000239|4183.85|2024-11-11|LIQUIDADO
PAG-000240|SIN-000240|3668.58|2024-06-18|LIQUIDADO
PAG-000241|SIN-000241|575.72|2024-08-15|LIQUIDADO
PAG-000242|SIN-000242|1765.72|2024-05-30|LIQUIDADO
PAG-000243|SIN-000243|3517.18|2023-07-12|LIQUIDADO
PAG-000244|SIN-000244|1179.52|2023-06-26|LIQUIDADO
PAG-000245|SIN-000245|1102.27|2023-08-15|LIQUIDADO
PAG-000246|SIN-000246|3276.75|2024-03-13|LIQUIDADO
PAG-000247|SIN-000247|269.13|2024-04-24|LIQUIDADO
PAG-000248|SIN-000248|4486.64|2024-04-07|LIQUIDADO
PAG-000249|SIN-000249|2312.57|2023-11-26|LIQUIDADO
PAG-000250|SIN-000250|1480.17|2023-06-07|LIQUIDADO
PAG-000251|SIN-000251|1111.56|2023-08-22|LIQUIDADO
PAG-000252|SIN-000252|1226.18|2023-08-04|LIQUIDADO
PAG-000253|SIN-000253|2407.02|2024-06-28|LIQUIDADO
PAG-000254|SIN-000254|2731.37|2023-08-25|LIQUIDADO
PAG-000255|SIN-000255|2397.87|2023-12-19|LIQUIDADO
PAG-000256|SIN-000256|2309.55|2024-07-22|LIQUIDADO
PAG-000257|SIN-000257|789.2|2024-08-28|LIQUIDADO
PAG-000258|SIN-000258|310.47|2024-07-16|LIQUIDADO
PAG-000259|SIN-000259|3667.8|2023-04-08|LIQUIDADO
PAG-000260|SIN-000260|3105.47|2023-03-21|LIQUIDADO
PAG-000261|SIN-000261|3869.6|2023-06-03|LIQUIDADO
PAG-000262|SIN-000262|4097.22|2023-05-14|LIQUIDADO
PAG-000263|SIN-000263|1910.53|2023-06-14|LIQUIDADO
PAG-000264|SIN-000264|3112.52|2023-06-03|LIQUIDADO
PAG-000265|SIN-000265|201.61|2023-07-03|LIQUIDADO
PAG-000266|SIN-000266|2140.54|2023-04-15|LIQUIDADO
PAG-000267|SIN-000267|2905.76|2023-03-27|LIQUIDADO
PAG-000268|SIN-000268|605.19|2023-05-06|LIQUIDADO
PAG-000269|SIN-000269|1515.43|2024-02-12|LIQUIDADO
PAG-000270|SIN-000270|1209.62|2024-02-18|LIQUIDADO
PAG-000271|SIN-000271|3645.64|2024-07-22|LIQUIDADO
PAG-000272|SIN-000272|4004.72|2024-08-28|LIQUIDADO
PAG-000273|SIN-000273|2214.9|2024-03-25|LIQUIDADO
PAG-000274|SIN-000274|3602.44|2024-06-11|LIQUIDADO
PAG-000275|SIN-000275|2072.45|2024-06-20|LIQUIDADO
PAG-000276|SIN-000276|3548.46|2023-08-14|LIQUIDADO
PAG-000277|SIN-000277|2787.99|2023-11-14|LIQUIDADO
PAG-000278|SIN-000278|331.67|2023-06-16|LIQUIDADO
PAG-000279|SIN-000279|1135.45|2023-05-09|LIQUIDADO
PAG-000280|SIN-000280|3261.64|2023-05-28|LIQUIDADO
PAG-000281|SIN-000281|189.1|2023-06-04|LIQUIDADO
PAG-000282|SIN-000282|2877.07|2024-11-27|LIQUIDADO
PAG-000283|SIN-000283|2733.73|2024-10-06|LIQUIDADO
PAG-000284|SIN-000284|1864.05|2024-01-14|LIQUIDADO
PAG-000285|SIN-000285|3006.36|2024-01-02|LIQUIDADO
PAG-000286|SIN-000286|4273.53|2024-03-01|LIQUIDADO
PAG-000287|SIN-000287|256.69|2025-01-02|LIQUIDADO
PAG-000288|SIN-000288|3236.44|2024-12-11|LIQUIDADO
PAG-000289|SIN-000289|3230.78|2025-01-15|LIQUIDADO
PAG-000290|SIN-000290|3506.91|2023-05-25|LIQUIDADO
PAG-000291|SIN-000291|1044.82|2023-06-25|LIQUIDADO
PAG-000292|SIN-000292|551.83|2024-09-06|LIQUIDADO
PAG-000293|SIN-000293|3642.0|2024-11-21|LIQUIDADO
PAG-000294|SIN-000294|3261.77|2025-01-15|LIQUIDADO
PAG-000295|SIN-000295|1726.29|2024-08-22|LIQUIDADO
PAG-000296|SIN-000296|3847.0|2024-08-14|LIQUIDADO
PAG-000297|SIN-000297|951.89|2024-09-03|LIQUIDADO
PAG-000298|SIN-000298|290.75|2023-05-20|LIQUIDADO
PAG-000299|SIN-000299|3220.92|2023-04-18|LIQUIDADO
PAG-000300|SIN-000300|203.13|2024-12-03|LIQUIDADO
PAG-000301|SIN-000301|3926.1|2023-09-21|LIQUIDADO
PAG-000302|SIN-000302|1135.54|2023-08-11|LIQUIDADO
PAG-000303|SIN-000303|155.38|2024-03-19|LIQUIDADO
PAG-000304|SIN-000304|2456.05|2024-05-29|LIQUIDADO
PAG-000305|SIN-000305|371.66|2023-11-03|LIQUIDADO
PAG-000306|SIN-000306|629.14|2023-10-27|LIQUIDADO
PAG-000307|SIN-000307|1802.91|2023-08-10|LIQUIDADO
PAG-000308|SIN-000308|3018.76|2023-07-05|LIQUIDADO
PAG-000309|SIN-000309|4489.54|2023-08-14|LIQUIDADO
PAG-000310|SIN-000310|3966.7|2025-02-08|LIQUIDADO
PAG-000311|SIN-000311|1392.7|2025-02-20|LIQUIDADO
PAG-000312|SIN-000312|2403.65|2024-12-05|LIQUIDADO
PAG-000313|SIN-000313|2528.47|2023-12-15|LIQUIDADO
PAG-000314|SIN-000314|2726.53|2023-11-25|LIQUIDADO
PAG-000315|SIN-000315|2174.62|2023-12-05|LIQUIDADO
PAG-000316|SIN-000316|1336.51|2024-06-18|LIQUIDADO
PAG-000317|SIN-000317|608.67|2023-12-17|LIQUIDADO
PAG-000318|SIN-000318|557.25|2023-11-20|LIQUIDADO
PAG-000319|SIN-000319|663.47|2023-10-10|LIQUIDADO
PAG-000320|SIN-000320|2799.26|2023-09-30|LIQUIDADO
PAG-000321|SIN-000321|4376.46|2023-08-03|LIQUIDADO
PAG-000322|SIN-000322|3595.88|2023-07-09|LIQUIDADO
PAG-000323|SIN-000323|3312.15|2023-04-10|LIQUIDADO
PAG-000324|SIN-000324|953.98|2023-03-21|LIQUIDADO
PAG-000325|SIN-000325|2729.7|2023-05-23|LIQUIDADO
PAG-000326|SIN-000326|3623.69|2023-05-31|LIQUIDADO
PAG-000327|SIN-000327|4017.07|2023-08-11|LIQUIDADO
PAG-000328|SIN-000328|2642.96|2023-08-26|LIQUIDADO
PAG-000329|SIN-000329|3468.25|2023-09-06|LIQUIDADO
PAG-000330|SIN-000330|4442.86|2023-09-15|LIQUIDADO
PAG-000331|SIN-000331|1569.5|2024-03-08|LIQUIDADO
PAG-000332|SIN-000332|3824.63|2024-02-26|LIQUIDADO
PAG-000333|SIN-000333|1437.68|2024-03-08|LIQUIDADO
PAG-000334|SIN-000334|2312.1|2024-02-13|LIQUIDADO
PAG-000335|SIN-000335|665.96|2024-02-13|LIQUIDADO
PAG-000336|SIN-000336|417.56|2023-05-07|LIQUIDADO
PAG-000337|SIN-000337|1938.05|2024-05-23|LIQUIDADO
PAG-000338|SIN-000338|1385.07|2024-06-05|LIQUIDADO
PAG-000339|SIN-000339|1827.84|2024-05-16|LIQUIDADO
PAG-000340|SIN-000340|1863.18|2024-08-23|LIQUIDADO
PAG-000341|SIN-000341|4281.41|2024-08-26|LIQUIDADO
PAG-000342|SIN-000342|1648.98|2024-08-08|LIQUIDADO
PAG-000343|SIN-000343|2511.52|2024-09-13|LIQUIDADO
PAG-000344|SIN-000344|212.78|2024-10-01|LIQUIDADO
PAG-000345|SIN-000345|2779.61|2024-10-26|LIQUIDADO
PAG-000346|SIN-000346|4442.47|2024-03-28|LIQUIDADO
PAG-000347|SIN-000347|3875.25|2024-07-12|LIQUIDADO
PAG-000348|SIN-000348|2328.24|2024-03-09|LIQUIDADO
PAG-000349|SIN-000349|2602.4|2024-05-08|LIQUIDADO
PAG-000350|SIN-000350|2255.84|2024-03-18|LIQUIDADO
PAG-000351|SIN-000351|2403.1|2023-04-25|LIQUIDADO
PAG-000352|SIN-000352|3417.49|2023-08-21|LIQUIDADO
PAG-000353|SIN-000353|1478.25|2023-08-05|LIQUIDADO
PAG-000354|SIN-000354|1192.66|2025-01-09|LIQUIDADO
PAG-000355|SIN-000355|3846.14|2024-12-12|LIQUIDADO
PAG-000356|SIN-000356|2343.98|2023-11-24|LIQUIDADO
PAG-000357|SIN-000357|586.76|2024-10-14|LIQUIDADO
PAG-000358|SIN-000358|3048.79|2024-10-27|LIQUIDADO
PAG-000359|SIN-000359|4057.64|2024-06-18|LIQUIDADO
PAG-000360|SIN-000360|3557.5|2024-05-20|LIQUIDADO
PAG-000361|SIN-000361|2262.14|2024-06-07|LIQUIDADO
PAG-000362|SIN-000362|4422.93|2023-08-11|LIQUIDADO
PAG-000363|SIN-000363|1084.4|2023-08-30|LIQUIDADO
PAG-000364|SIN-000364|3985.65|2023-06-20|LIQUIDADO
PAG-000365|SIN-000365|2027.92|2024-09-17|LIQUIDADO
PAG-000366|SIN-000366|2184.7|2024-09-07|LIQUIDADO
PAG-000367|SIN-000367|4328.49|2023-11-07|LIQUIDADO
PAG-000368|SIN-000368|1146.96|2023-11-11|LIQUIDADO
PAG-000369|SIN-000369|3805.74|2023-07-18|LIQUIDADO
PAG-000370|SIN-000370|3267.23|2023-07-24|LIQUIDADO
PAG-000371|SIN-000371|1229.07|2024-08-14|LIQUIDADO
PAG-000372|SIN-000372|533.9|2024-10-13|LIQUIDADO
PAG-000373|SIN-000373|1753.16|2024-08-07|LIQUIDADO
PAG-000374|SIN-000374|1559.76|2024-12-23|LIQUIDADO
PAG-000375|SIN-000375|347.33|2024-10-24|LIQUIDADO
PAG-000376|SIN-000376|772.69|2024-12-22|LIQUIDADO
PAG-000377|SIN-000377|3310.51|2024-03-12|LIQUIDADO
PAG-000378|SIN-000378|2353.74|2024-11-06|LIQUIDADO
PAG-000379|SIN-000379|291.42|2024-11-04|LIQUIDADO
PAG-000380|SIN-000380|629.24|2024-03-29|LIQUIDADO
PAG-000381|SIN-000381|1648.67|2025-01-06|LIQUIDADO
PAG-000382|SIN-000382|3125.85|2025-01-21|LIQUIDADO
PAG-000383|SIN-000383|839.38|2025-01-07|LIQUIDADO
PAG-000384|SIN-000384|937.39|2024-12-18|LIQUIDADO
PAG-000385|SIN-000385|2677.68|2024-12-03|LIQUIDADO
PAG-000386|SIN-000386|1911.34|2024-12-31|LIQUIDADO
PAG-000387|SIN-000387|2349.54|2023-06-22|LIQUIDADO
PAG-000388|SIN-000388|1968.18|2023-07-13|LIQUIDADO
PAG-000389|SIN-000389|4003.62|2023-04-30|LIQUIDADO
PAG-000390|SIN-000390|2239.6|2023-03-06|LIQUIDADO
PAG-000391|SIN-000391|1897.85|2023-03-01|LIQUIDADO
PAG-000392|SIN-000392|3745.49|2024-01-23|LIQUIDADO
PAG-000393|SIN-000393|2787.33|2024-02-12|LIQUIDADO
PAG-000394|SIN-000394|4244.28|2023-12-31|LIQUIDADO
PAG-000395|SIN-000395|4146.25|2024-01-10|LIQUIDADO
PAG-000396|SIN-000396|4469.52|2024-01-28|LIQUIDADO
PAG-000397|SIN-000397|4297.11|2024-02-21|LIQUIDADO
PAG-000398|SIN-000398|526.72|2024-10-06|LIQUIDADO
PAG-000399|SIN-000399|2519.16|2024-04-18|LIQUIDADO
PAG-000400|SIN-000400|3601.35|2024-05-14|LIQUIDADO
PAG-000401|SIN-000401|3357.73|2024-08-07|LIQUIDADO
PAG-000402|SIN-000402|4469.47|2024-07-19|LIQUIDADO
PAG-000403|SIN-000403|3692.62|2024-06-20|LIQUIDADO
PAG-000404|SIN-000404|518.45|2023-10-19|LIQUIDADO
PAG-000405|SIN-000405|3131.07|2024-01-15|LIQUIDADO
PAG-000406|SIN-000406|1796.29|2024-01-18|LIQUIDADO
PAG-000407|SIN-000407|2385.11|2023-12-06|LIQUIDADO
PAG-000408|SIN-000408|2856.84|2025-01-14|LIQUIDADO
PAG-000409|SIN-000409|1893.48|2024-12-21|LIQUIDADO
PAG-000410|SIN-000410|1678.16|2025-02-02|LIQUIDADO
PAG-000411|SIN-000411|288.34|2023-04-29|LIQUIDADO
PAG-000412|SIN-000412|2791.51|2023-06-14|LIQUIDADO
PAG-000413|SIN-000413|3705.35|2023-07-22|LIQUIDADO
PAG-000414|SIN-000414|2829.63|2023-08-09|LIQUIDADO
PAG-000415|SIN-000415|3425.99|2023-07-05|LIQUIDADO
PAG-000416|SIN-000416|1424.74|2023-06-10|LIQUIDADO
PAG-000417|SIN-000417|2320.33|2023-06-25|LIQUIDADO
PAG-000418|SIN-000418|4361.91|2024-08-16|LIQUIDADO
PAG-000419|SIN-000419|2437.48|2023-04-01|LIQUIDADO
PAG-000420|SIN-000420|4226.59|2023-12-02|LIQUIDADO
PAG-000421|SIN-000421|3496.35|2023-11-27|LIQUIDADO
PAG-000422|SIN-000422|1461.32|2023-11-24|LIQUIDADO
PAG-000423|SIN-000423|973.81|2023-06-24|LIQUIDADO
PAG-000424|SIN-000424|687.89|2024-06-22|LIQUIDADO
PAG-000425|SIN-000425|3487.11|2024-04-04|LIQUIDADO
PAG-000426|SIN-000426|3501.28|2024-12-26|LIQUIDADO
PAG-000427|SIN-000427|3979.79|2025-01-19|LIQUIDADO
PAG-000428|SIN-000428|2605.74|2024-07-06|LIQUIDADO
PAG-000429|SIN-000429|1707.01|2024-07-25|LIQUIDADO
PAG-000430|SIN-000430|1079.07|2023-12-29|LIQUIDADO
PAG-000431|SIN-000431|2616.69|2023-07-01|LIQUIDADO
PAG-000432|SIN-000432|2167.93|2023-08-23|LIQUIDADO
PAG-000433|SIN-000433|786.58|2025-01-10|LIQUIDADO
PAG-000434|SIN-000434|1345.05|2025-02-07|LIQUIDADO
PAG-000435|SIN-000435|877.85|2024-12-04|LIQUIDADO
PAG-000436|SIN-000436|372.81|2024-08-21|LIQUIDADO
PAG-000437|SIN-000437|3199.77|2024-09-04|LIQUIDADO
PAG-000438|SIN-000438|4494.12|2024-08-23|LIQUIDADO
PAG-000439|SIN-000439|3892.89|2024-09-28|LIQUIDADO
PAG-000440|SIN-000440|3214.95|2024-09-11|LIQUIDADO
PAG-000441|SIN-000441|4493.17|2023-09-17|LIQUIDADO
PAG-000442|SIN-000442|4205.65|2023-10-17|LIQUIDADO
PAG-000443|SIN-000443|2175.78|2023-08-29|LIQUIDADO
PAG-000444|SIN-000444|2753.26|2024-10-03|LIQUIDADO
PAG-000445|SIN-000445|3498.09|2024-10-04|LIQUIDADO
PAG-000446|SIN-000446|2896.77|2024-10-15|LIQUIDADO
PAG-000447|SIN-000447|2240.35|2024-03-12|LIQUIDADO
PAG-000448|SIN-000448|2214.84|2024-03-10|LIQUIDADO
PAG-000449|SIN-000449|926.98|2024-05-20|LIQUIDADO
PAG-000450|SIN-000450|3722.28|2024-05-18|LIQUIDADO
PAG-000451|SIN-000451|826.21|2024-03-07|LIQUIDADO
PAG-000452|SIN-000452|2472.36|2024-03-28|LIQUIDADO
PAG-000453|SIN-000453|2844.62|2025-02-05|LIQUIDADO
PAG-000454|SIN-000454|668.0|2025-01-16|LIQUIDADO
PAG-000455|SIN-000455|3924.33|2024-05-25|LIQUIDADO
PAG-000456|SIN-000456|2817.89|2024-06-26|LIQUIDADO
PAG-000457|SIN-000457|2238.01|2024-03-28|LIQUIDADO
PAG-000458|SIN-000458|961.67|2024-04-10|LIQUIDADO
PAG-000459|SIN-000459|586.91|2024-03-17|LIQUIDADO
PAG-000460|SIN-000460|2485.98|2023-08-01|LIQUIDADO
PAG-000461|SIN-000461|3073.67|2023-10-07|LIQUIDADO
PAG-000462|SIN-000462|4303.51|2024-08-17|LIQUIDADO
PAG-000463|SIN-000463|694.0|2024-09-19|LIQUIDADO
PAG-000464|SIN-000464|2882.78|2024-09-09|LIQUIDADO
PAG-000465|SIN-000465|1595.09|2024-09-16|LIQUIDADO
PAG-000466|SIN-000466|3810.92|2024-08-05|LIQUIDADO
PAG-000467|SIN-000467|2142.05|2024-08-22|LIQUIDADO
PAG-000468|SIN-000468|2364.14|2024-07-21|LIQUIDADO
PAG-000469|SIN-000469|2715.91|2024-10-18|LIQUIDADO
PAG-000470|SIN-000470|265.38|2023-02-18|LIQUIDADO
PAG-000471|SIN-000471|3487.78|2024-09-04|LIQUIDADO
PAG-000472|SIN-000472|2940.7|2024-07-24|LIQUIDADO
PAG-000473|SIN-000473|3404.42|2024-11-14|LIQUIDADO
PAG-000474|SIN-000474|510.26|2024-11-03|LIQUIDADO
PAG-000475|SIN-000475|2853.87|2024-11-16|LIQUIDADO
PAG-000476|SIN-000476|2190.47|2023-08-05|LIQUIDADO
PAG-000477|SIN-000477|3723.65|2023-06-06|LIQUIDADO
PAG-000478|SIN-000478|461.63|2023-08-02|LIQUIDADO
PAG-000479|SIN-000479|3801.46|2024-02-23|LIQUIDADO
PAG-000480|SIN-000480|534.03|2023-11-07|LIQUIDADO
PAG-000481|SIN-000481|4181.58|2023-11-27|LIQUIDADO
PAG-000482|SIN-000482|1942.68|2023-11-20|LIQUIDADO
PAG-000483|SIN-000483|1323.0|2023-04-26|LIQUIDADO
PAG-000484|SIN-000484|3127.11|2023-02-27|LIQUIDADO
PAG-000485|SIN-000485|1265.74|2023-04-30|LIQUIDADO
PAG-000486|SIN-000486|4466.55|2023-06-06|LIQUIDADO
PAG-000487|SIN-000487|2510.05|2023-06-09|LIQUIDADO
PAG-000488|SIN-000488|3410.05|2024-02-29|LIQUIDADO
PAG-000489|SIN-000489|1973.59|2024-02-01|LIQUIDADO
PAG-000490|SIN-000490|3703.69|2023-09-02|LIQUIDADO
PAG-000491|SIN-000491|2802.15|2023-11-13|LIQUIDADO
PAG-000492|SIN-000492|4112.8|2025-01-01|LIQUIDADO
PAG-000493|SIN-000493|1273.62|2025-01-26|LIQUIDADO
PAG-000494|SIN-000494|1229.05|2024-03-27|LIQUIDADO
PAG-000495|SIN-000495|3082.65|2024-05-01|LIQUIDADO
PAG-000496|SIN-000496|1975.38|2023-07-16|LIQUIDADO
PAG-000497|SIN-000497|4442.99|2023-07-28|LIQUIDADO
PAG-000498|SIN-000498|790.06|2023-06-13|LIQUIDADO
PAG-000499|SIN-000499|3723.27|2023-08-06|LIQUIDADO
PAG-000500|SIN-000500|1044.4|2023-06-05|LIQUIDADO
PAG-000501|SIN-000501|736.97|2023-08-30|LIQUIDADO
PAG-000502|SIN-000502|3892.03|2024-10-04|LIQUIDADO
PAG-000503|SIN-000503|879.9|2024-09-18|LIQUIDADO
PAG-000504|SIN-000504|2140.42|2024-09-14|LIQUIDADO
PAG-000505|SIN-000505|1177.52|2024-05-31|LIQUIDADO
PAG-000506|SIN-000506|4180.36|2024-06-22|LIQUIDADO
PAG-000507|SIN-000507|2462.43|2024-09-25|LIQUIDADO
